,Index,ExtractedText,image_link,group_id,entity_name,entity_value
45,61,"KG (2.2lbs)
Contains Added Flavour
Chocolate (Natural and Nature Identical
NUTRITION FACTS
Flavouring Substances)
AMINO ACID PROFILE
Servings Per
Serving Size
Scoop (50 g)
BCAA (Branched Chain Amino Acids) (g/10Og protein)
Container : 20
Per 100g
Quantity Per
% Daily
Leucine
2.50 g
Serving
Values*
Iso Leucine
1.25 g
Valine
1.25 g
Energy
253 kcal
Essential Amino Acids
Total Fat
1 g
3.00%
Lysine
2.00 g
Methionine
0.50 g
Saturated Fat
0.5 g
Phenylalanine
1.00 g
Trans Fat
0 g
Tryptophan
0.40 g
10
Threonine
1.70 g
Cholesterol
mg
Other Amino Acids (g/100g protein)
Sodium
50 mg
Alanine
1.40 g
Total Carbohydrates
50 g
Glutamic Acid
3.00 g
Glycine
0.60 9
Sugars (As Sucrose)
5 g
Histidine
0.60.g
Protein
12 g
50%
Proline
1.25 g
Cysteine
0.40 g
BCAA Blend
5.5 g
Tryosine_
1.20 g
Arginine
1.20 g
~Percent
Daily Values (DV) are based on a 2000 calorie diet. Your Daily Values
Serine
1.30 g
be higher or lower depending on your calorie needs
Aspartic Acid
2.50 g
INGREDIENTS
whey protein blend (Whey Protein Cocentrate, Whey Protein Isolate) , Skimed Milk Powder;
Maltodextrin, Alkalized
Cocoa Powder
Stabilizer (INS415,
INS417) , Sunflower
lecithin(INS322) ,
Sucralose (INS955) ,
Glutamine
Creatine
Monohydrate
nutriarC
MUSCLE
MASS GAINER
60g
40129/2009|,59
Id0%
KSREDIENIS
Groghare
ZERO
may",https://m.media-amazon.com/images/I/71sWRp1SNwL.jpg,731432,item_weight,2.2 pound
46,62,"60w
PROfessional
Install
6.600lm
bianco naturale
IP65
x2
120cm",https://m.media-amazon.com/images/I/61Fwq4GeTmL.jpg,752266,wattage,60.0 watt
47,63,"Souti doon
Dendrobium &Mullein
Extract Herbal Drop
Poweriul Lung Support
Cleanse
Sve n >clerparewV
Respiratory
lensugukerpold
Tatakewn,
HuaxIbf
Suznbu Cress _o U3
Perierh Ppowuds
EcmraneGo, Ik
Hles
Rucm
{H Gr I
Brt; |
Rbec Sherwu 
souch Joon
Scue Jyeas
NeZUm
robium & Mullein
ict Herbal Drop
urul
Lung Suppor
Balance
Enhance
mucus lovels
breathing function
Maximum
Cleans &
potency
Open airways
Janco
Bolanco
atng tunction]
Opena
alnwyt
mucus Iavalu
AJkhn
3omVITLoz
VEGAN
GMO FREE
ISO
GMo FREE
ISO
SUTOK
sbrenteral
Trepwduls|
Eenk nbrodlus:
S1OrR
nibukig:
9SBdng |
#Bsnas
Kakakn
Araton
VEGAN",https://m.media-amazon.com/images/I/61-oj+N+BxL.jpg,459516,item_volume,30.0 millilitre
48,68,"ERPENE INFUSED
100% Soy
AROMATHERAPY CANDLE
AlL NATURAL
J00% BOTANICAL
HEMP Mick
PLANT TERPENES
2 GRAMS PER CANDLE
100% SOv
CLEANEST
real
BURNING WAX
2 0z JAR
Ryino
MITH LId
~Soft Touch""
MattE FINISH",https://m.media-amazon.com/images/I/61SmT8pkLtL.jpg,529606,item_weight,2 ounce
49,69,"INFORMATION
Chain Length: 48+5 cm
Material: Titanium Steel
Size: 20X13 mm
Weight: 8.1 g (About)
The size of the product is measured manually
and may be subject t0 marginal error:
20 mm
Custom
Text
13 mm
Tips:
Love
You",https://m.media-amazon.com/images/I/71ZtDgGX+iL.jpg,299791,item_weight,8.1 gram
50,70,"2k9
CANINE
CREEK
Ztl
LIFE PRESERVATION FORMULA
PROTCIN
249
SINGLE GRAIN
ALL BREED ALL AGE FORMULA
BREEDER PACK",https://m.media-amazon.com/images/I/413FQB0ZMLL.jpg,308856,item_weight,2 kilogram
51,71,"CANINE
CREEK
J0K9
(lt
Gn
Yulaiti",https://m.media-amazon.com/images/I/41EjbFu-+yL.jpg,308856,item_weight,10 kilogram
52,72,"raphing Colleection
{V<1
Wd
{es""",https://m.media-amazon.com/images/I/71dWDwMhWmS.jpg,681445,item_weight,500.0 kilogram
53,73,"Quantum
Naturals
TM
QuanteCMuldex
Husk and Fennel
Enhanced With
Date Syrup
with
for boosting energy
All day
for ALL AGE
Net Weight2oOgm
Quanto Hluetcx'
Mnstatrn
Marsap""
SHORTBREAD
MILLET
LET
Psyllium
Sweetened
snack
0a
DELICIOUS,
HEALTHY &
GREAT FOR
DICESTION
FROM
ENERGY
SUPERFOOD
GROUPS:
Iaudinm
iteein",https://m.media-amazon.com/images/I/61d6Kj80QSL.jpg,365637,item_weight,200.0 gram
54,77,"Nutrition Facts
Value per 100g
Value per Serving
Energy; kcaV/100g
566.76
202.4
Protein, g/100g
6.25
2.23
Total Carbohydrate
9/100g
57.93
20.69
Total Fat, g/100g 
30.64
10.94
Vitamin A,mcg/100g
0
Vitamin C,mg/100g
5.99
2.1
Total Sugar (sucrose), g/100g
5.99
2.14
Dietary Fibre, g/100g
2.31
0.83
Calories from fat (Kcal/100gm)
275.76
98.49
Sodium; mg/100g
24.28
8.67
Calcium, mg/100g
52.42
18.72
mg/100g
2.78
1.0
Saturated Fatty Acid, g/100g
19.41
6.9
Trans Fatty Acid, g/100g
0
Cholesterol; mg/100g
Iron,",https://m.media-amazon.com/images/I/71jLIbCcwOL.jpg,365637,item_weight,100.0 gram
55,78,"Available in
TWO OTHER DIFFERENT
FLAVOURS
Quantym
Quantum
Natural
Naturals
Qr8440
QuantoCiil
MILLET SHORTBREAD
'SHORTBREAD
QuantoClilldex
Enhanced With Psyllium Husk
With Psyllium Husk -
Psyllium Husk and Fennel
with Date Sytup _
with Coco Butter
Sweetened
Jaggery
for
boosting
for
boosting enel
energy
All day
AIl day
day
for
AlI
DELICIOUS
FROM
FRoM
FROM
For ALL ACE
ALL AGE
GroUPS,
For
AGE
Net WeightZogm
Net Weight2ongn
Weight ZO0gm
Net
Qunte ule '
Duab Kudicx""
 Ount utr'
uururul
We
iu
Reu[
Gal8
OuantoCMith
'SHORTBREAD
MILLET
MILLET
and
and
Enhanced
With
Enhanced
Swoetened 
with 
Swcetoncd
ene
snack
boosting
snack =
snack
HolAT
GplatFor
Diclstion
ENerGY
EneRCY
SupcRFOOD
ENERCY
SuperFood
SuperFood
ALLe
Groups:
Croups 
Aa",https://m.media-amazon.com/images/I/718EdwGgyVL.jpg,365637,item_weight,200.0 gram
56,79,"baebee
6
0 - 6 MONTHS
Kgs
UPTO 5 KGS",https://m.media-amazon.com/images/I/713twQgCHSL.jpg,487566,item_weight,5.0 kilogram
57,80,"Unsere Produkte reduzieren die Betriebskosten
des Druckers um bis zu 60% und behalten dabei
den hohen technischen Parameter und die
Druckqualitat bei.",https://m.media-amazon.com/images/I/61I0O1qJbhS.jpg,767202,item_weight,60.0 pound
58,81,"HOW TO USE
1 TEST
2 PREP
Take a easy skin
allergy test
Skin care and moisturizing before use
3 CUT
4 StiCK
Cut to the size as required
Cover the areas that need",https://m.media-amazon.com/images/I/61eOO5IW4NL.jpg,369753,item_volume,3.0 cubic foot
59,82,"Suggested
Storage
Store in
a
cool;
dry place after
opening_
ONIJ
^CJ
aSWJ
Collagen
Chewable
Peptides Powder
C-500
Joint and Bone Health""
Astaxanthin 
Promotes Healthy Skin""
Antioxidant Protection
mg
Clinically Tested
Naturay Sncotaned
Made with Organic Algne
NET WT. 8 OZ. (227
Notural Chorry-Botry Flavar
^ diotaty Supr
Cellular Protection 
7100 Tablets
Potent Froe
Radc
Neuueld
90 Veg Capsuler
aoalen urt
Hn
iine",https://m.media-amazon.com/images/I/716AQpAJjZL.jpg,731432,item_weight,227 gram
60,83,"Oo
S
OF CHARGES
L
8
1
L",https://m.media-amazon.com/images/I/71FVeRd2jqL.jpg,709627,item_weight,100 gram
61,84,"Grand Dessert Schoko
Schokocreme mit Sahne. Zutaten: entrahmte MHLCH 20%
Giukose-Fruktose-Sirup Zucker, modfizerte Starke Ye
Kakaopulver, Kakaobutter), 0,9% fettarmer Kakao, 0.386
Verdickungsmittel: Carrageen ,  Guarkernmehl;
Emulgator E 472 b, Aroma; Stickstoff:
Bei max.
8'Cmindestens haltbar bis:siehe Deckel
Nahrwertangaben pro 100g:
D006
1
Energie
520 kJ (124 kcal)
8=
SNOO
Fett
5,0g
gesattigte Fettsauren
3,39
DE
Kohlenhydrate
17,0g
B=
BY EG
davon Zucker
14,0g
Eiweib 
2,1g
Salz
0,10g
8
Gmbh
19
87770 Oberschonegg
e 190g
WWW ehrmann de
Peln
(Ehrmann
SAHNE
Schoko""
MOLKENERZEUGNIS, €
fettarmer
lade
 (Zucker;
Speisegelatine
Arriba-
a-Kakao,
davon
77727
Deckel)
(sieheE
Ehrmann
Hauptstr.`",https://m.media-amazon.com/images/I/81njuNSPdjL.jpg,639090,item_weight,190.0 gram
62,85,"Nahrwertangaben pro 10Og:
Energie 
520 kJ (124 kcal)
Fett
5,09
davon gesattigte Fettsauren
3,3g
Kohlenhydrate
17,09
davon Zucker
14,0g
Eiweib
2,19
Salz
0,10 g",https://m.media-amazon.com/images/I/51xfRlxWIXL.jpg,639090,item_weight,100.0 gram
63,86,"Award Winning
Clinically Proven Ashwagandha*
TM
Supports
'
Aarogya 30
Stress & Anxiety Buster*
Improve Sleep Quality*
Strength & Stamina*
KSM-66
Ashwagandha
5% withanolides
No
'or
KSM-66
Ashwagandha
600 mg * 60
Vcaps
Plus
added
artificial'
fillers ,
preservatives;
flavors
colors;
anti-caking
agents.",https://m.media-amazon.com/images/I/71duwM3SjpL.jpg,459516,item_weight,600 milligram
64,87,"0.03 INCH
(0.8 MM)
0.12 INCH
(3 MM)
1.60 INCH
(40.7MM)
Net Weight: 3.2G
(O
In My Heart
(a
925
Sterling Silver
Customizable
6.3+2 INCH Extend Chain
(160mm+SOMM)
Manual measurement; the size may be slightly different from the physical.
Forever",https://m.media-amazon.com/images/I/612xIhPMHqL.jpg,630869,item_weight,3.2 gram
65,88,"Weight: 6.5g
Length: 19cm+Scm",https://m.media-amazon.com/images/I/51b9JEHOriL.jpg,630869,item_weight,6.5 gram
66,89,"BELLA
ELEGANTJACQUARD WINDOW CURTAIN
WITH ATTACHED VALANCE
Vut
Description:
Color:
Beige
Blue
Brick
160GSM JAQUARD+FANCY VALANCE
BURGUNDY
LIghT BROWN
Fabric Content: 100% Polyester:
Light taupe
Size:
54"" x84"" + 18""
VENICE COLLECTIONS, INC:
RN # 131381
2 1 8 6 7 16 2 7 3
MADE IN CHINA
WARNING
To AVOID ANY DANGER OF SUFFOCATION KEEP AWAY FRoM BABIES AND
CHILDREN DO NOT USE IN CRIBS,BEDSCARRIAGES OR PLAY PENS
THIS BAC IS NOT A toy
Grey",https://m.media-amazon.com/images/I/81lgxfKqUUL.jpg,881883,item_weight,160.0 gram
67,90,"Nutrition
Factsl
Serving size
3 Pieces (42g)
Amount Per
Serving
Calories
160
% Daily Value*
Total Fat Og
0%
Saturated Fat 0g
0%
Trans Fat Og
Cholesterol
0%
Sodium 15mg
1%
Total Carbohydrate 39g
14%
Dietary Fiber Og
0%
Total Sugars 28g
Includes 28g Added Sugars
56%
Protein Og
0%
Vitamin D Omcg_
0%
Calcium
0%
Iron
0
Potassium
The % Daily Value (DV) tells you how much a nutrient in a
serving of food contributes to a daily diet: 2,000 calories a
is used for general nutrition advice.
Ingredients: Sugar; Glucose, Agar; Citric
Acid, Canola Oil, Natural & Artificial
Flavors, Artificial Colors
Omg
Omg
Omg
Omg
day",https://m.media-amazon.com/images/I/814sAvV89SL.jpg,558374,item_weight,42.0 gram
68,91,"BALL WEIGHT: 26 Grams
BALL DIAMETER: 74mm
NUMBER OF HOLES: 40",https://m.media-amazon.com/images/I/61cMeogK8gL.jpg,601746,item_weight,26.0 gram
69,92,"SpeaciGcazioa: Solar Sensor Wall Lights
Quantity: 2PCS
Solar panel: 5.5V, 0.55W
LED: 144 LED
Sensor angle: 120 degrees
Sensor distance: 3-7m
Protection level: IP65 waterproof
Ideal mounting height: 1.8-2.5m
Working temperature:-40*C-+85*€
Switch: Mode 1
3
Mode 2 _ > Mode 3 _off
12.4x9.6X4.8cm /4.88 X 3.80 X 1.89in
Product Size:
Charging time: 8 hours in the sunlight
FuneiorsSwotchode: continuously bright light
1. The first
will illuminate with a
2. The Znd work mode: the lights
through
constant lightin dark places when peopldgo
'Seasorgarea, strong lighting 20 seconds And the light
the sernso areafteroeopie leave the inducdiomharee
3. Whe urd work mode: When people go through the senafe
thevoght wWilli be strong And the light willturn off after
area,
people leave the induction area.
UK
FR
C€
K
CA
ETUl +
BAC
PLASTIQUE
@
Made in China",https://m.media-amazon.com/images/I/811VfR10yxL.jpg,752266,wattage,0.55 watt
70,93,"M
Zinc
50 mg
to maintain the immune
au
maintien des fonctions immunitaires:
250
tablets
comprimes
Helps
system.
Aide
(Non-€
GMO
(Sans €
OGM
NPN80006007",https://m.media-amazon.com/images/I/71WLYfmMqQL.jpg,254449,item_weight,50.0 milligram
71,94,"RINFT
SILICONE
RINGS
9",https://m.media-amazon.com/images/I/61Dq3LRei9L.jpg,523149,item_weight,10.0 kilogram
72,95,"8
2",https://m.media-amazon.com/images/I/71XK5d3Oh9L.jpg,416664,wattage,49.0 watt
73,96,"NHerbal max
Di5 € 0 V e [
w eilne $ s
GREEN
COFFEE

BURN FAT
Enhances Mood*
'Improves Digestion*
SOOMG
60
Physical Performance*
Dietary
Supplement
Boosts
CAPSULES",https://m.media-amazon.com/images/I/61kyBEJYDeL.jpg,459516,item_weight,500 milligram
74,98,"166 Thick High Grade 304 Stainless Steel
Anti-Scratch
Anti-Rust
Water Repellent
Stain Resistant & Anti-bacterial Protection",https://m.media-amazon.com/images/I/71jG8BOi4WL.jpg,241608,item_weight,16.0 gram
75,99,"NEW
00s Food OnLT
#
NEW
RPURINAP
@
SUPERCOAT
'26%6
PUPPYINETO
EPURINAJ
+
12%
Withchicken
SUPERCOAT 
PUPPYIUP To|
Withthicken
Heienien
SMARTBL
Mfateeeenee
) RcerRoaonecalonauu
SMARTBLEND
0
etedKacaecaRHCLEEOTHeLI
ctRAtn",https://m.media-amazon.com/images/I/61390hosjFL.jpg,308856,item_weight,8 kilogram
76,100,"Nature' s
Way To Wellness
Ir1Q1
EASY TO
SWALLOW
& DIGEST
Our capsules
are designed
to be easily
swallowed
and digested,
manufactured
in the EU
using the
highest quality
ORGANIC
ingredients.
TRIBULUS
Icod
90
MADE IN
8
3D PARTY TESTED
DAYS
purity & potency
EU
GMP CERTIFIED
SATISFACTION
PRACTICE
GUARANTEED
p
~AEACrOee",https://m.media-amazon.com/images/I/71PDbPb275L.jpg,459516,item_volume,500.0 millilitre
77,101,"KIM JOHANSON
Kaufe 3 Produkte von
uns und spare 10%
70
Kaufe 6 Produkte von
720x
uns und spare 20%
Du kannst unsere Artikel ansehen; wenn du
auf Kim Johanson direkt beim Produkttitel klickst
Lege einfach die Artikel in den Warenkorb: Der Rabatt wird automatisch
an der Kasse abgezogen. Klicke dazu auf ,Zur Kasse gehen"" .
Das Angebot gilt fur unser gesamtes Sortiment:
Sonder
Angeboll",https://m.media-amazon.com/images/I/71YiRw3e1lL.jpg,630869,item_weight,3.0 pound
78,102,"Supplement Facts
Serving Size 2 Capsules
Servings per Container 30
Milk
Amount per Serving
% Daily Value
Thistle
Bioactive Lipid Blend
750 mg
Beta sitosterol complex
(795% sterols
40% beta sitosterol)
Berberine HCI
Botanical Cholesterol Blend
750 mg
Artichoke
Milk thistle seed extract (80% silymarin)
Leaf
Globe artichoke leaf extract
Garlic bulb extract
Daily value not established:
Other Ingredients: Vegetarian capsule (HPMC) , vegetable
magnesium stearate , bamboo extract:
Berberine",https://m.media-amazon.com/images/I/719poaEkdEL.jpg,459516,item_weight,750.0 milligram
79,103,"1
0
H1
73
1
3
2",https://m.media-amazon.com/images/I/41njJJg-ANL.jpg,308671,item_weight,8.0 gram
80,104,"1.81inch
T
1.O2inch
MA TERIAL:
Stainless steel
COLOR:
Steel color/ Black/Golden
WEIGHT:
23G
WARM PROMPT ]
Marua
measur ing not rUle out the possipility of
ertor.
the above carameters are tor reterence
Chain length:20+2inch
only , specitic
kind preva",https://m.media-amazon.com/images/I/71qEriwsbIL.jpg,299791,item_weight,23.0 gram
81,105,"Stainless steel
High polished
8mm
38mm
Silicone material
Length:13-18cm
Weight:9.8g
Scm
20.=",https://m.media-amazon.com/images/I/514M5CrBK4L.jpg,630869,item_weight,9.8 gram
82,106,"Standfeste Trapezformige Struktur
6
Tischbein aus
8
Kohlenstoffstahl
198LBS
Maximale
Belastbarkeit 198LBS
0",https://m.media-amazon.com/images/I/61qOr-yqaVL.jpg,442321,item_weight,198.0 pound
83,107,"Paketschutz
Eckenschutz
Spiegelschutzfolie
Styropor- und
Schaumverpackung
6
~
2
3
5
Schaumschutzdicke
35mm
1
8
I
2
]
3
1
J
9
1
9",https://m.media-amazon.com/images/I/61xxqfM2EwL.jpg,991868,item_weight,9.0 kilogram
84,108,"W
6
3
Abhinav
JULY::
04
09
03.08
B+
5
N
2.5 KG
HOSPITAL
ZANANA
PARENTS
Vishal & Ranu
er
eT
TIMA",https://m.media-amazon.com/images/I/81yG9eUKvxL.jpg,208023,item_weight,2.5 kilogram
85,109,"TAGLIE
BICI: CE EN1078
SCI: CE
PESO MEDIO TAGLIA M750
XS-S-M-L-XL-XXL
C€
EN1O77
+/-SOGR
CALOTTA IN
VERNICIATURA
AIR STREAM SYSTEM
TERMOPLASTICA
ANTIGRAFFIO
VISIERA SAGOMATA CON
TRATTAMENTO
INTERNI REMOVIBILI
GUANCIALI REMOVIBILI
ANTIGRAFFIO
INTERNI DAL TESSUTO
COLLARINO PARANUCA
SOTTOMENTO REMOVIBILE
SOFFICE
REMOVIBILE
ANELLO ANTIFURTO AL
FIBBIA MICROMETRICA
PASSAOCCHIALI
CINTURINO
ELASTICO FERMACINTURINO",https://m.media-amazon.com/images/I/61FMOl299lL.jpg,593600,item_weight,50.0 gram
86,110,"THIS =
Kottall
NILIP
Pah
Ficpafed Ul o]s
Tre product co our depends
on procossing
Iason
Noe#
omi
ARIA",https://m.media-amazon.com/images/I/41Kn+YOyPjL.jpg,459516,item_volume,10.0 millilitre
87,111,"SEAK SEAL ,
#one
TOR EXTTRWAL USI OV}
Mav Relail Price
GADI
Batch No.
Vfg Date
Exp. Date
Aukcch
Vaidyulatnem
{mgi <
And
aidya Sala, Kotlakal
Koltkal
4760i
Kctal4 , Indux.
Ccmc( ~
0a
Lic
UESD 76
8""9040591/16074
Vet Content: 200 ml
Tccc
Urtaae
Mdculioni
dutert sunhgnt
Trorcssing
Jicdt
2n
oad
PFexluct
Iha Frodu: t cHicscy fcin:In`
unchanged
_AnO f;
6ot
SALA",https://m.media-amazon.com/images/I/51q9OE6hfgL.jpg,459516,item_volume,200.0 millilitre
88,112,"Necklace Length:50cm/19.68inch
Weight:4.1g
Chain
Steel
Stainless",https://m.media-amazon.com/images/I/51T1Kh7WWGL.jpg,299791,item_weight,4.1 gram
89,113,"INFORMATION
PRODUCT
[Series]
Birthstone Bracelet
[Material]
Rhodium Plated
[Weight] 9.2 g (About)
Stone Size]
3.5x3.5 mm
Adjustable
Length:175+50 mm
Cubic Zirconia
18
Rhodium Plated
9
mm
TIPS
manual measuring permissible error Pleose take the actual product os the standard:
GBWUEN
[
L
{
Name3
mm",https://m.media-amazon.com/images/I/71G8XyPqcIL.jpg,630869,item_weight,9.2 gram
90,114,"Ctdd
LeSOLOTTE
CALCIUM
3
33810399
BONE",https://m.media-amazon.com/images/I/61Hhju+qn9L.jpg,308856,item_weight,600.0 gram
91,115,"FEEDING RECOMMENDATIONS
UPTO
20KG
1v0 2
BODY WT:
BONES/DAY
MORE THAN
20KG
2v04
BONES/DAY
BODY WT.
OR AS RECOMMENDED BY
THE VETERINARIAN",https://m.media-amazon.com/images/I/51Alw-4+zJL.jpg,308856,item_weight,20.0 kilogram
92,116,"251
STIcKS
3 , > >
open here
HYDRATION
HELPER
Carbohydrate-electrolyte solutions enhance
theabsorption ofwater during physical exercise:
1
DRRKSOG:
Hydrates faster than water alone
400:
0
Naturaltaste-noartificial flavour
BEXRY | 25sticks =
1 12,98
vegan 
2
8
roffnen
hiert
51L70HJJIBAJX
""NOIIVHOAHUJISV]
HYDRATION
NOILVJOAH
dJdJH
HELPER?
HYDRATION,
'ELECTROLYTES
FASTER }
Carbohydrate electrolyte solutions
KEY E
~enhancetheabsorption ofwater during
~physical exercise
Hydraid
1
9
Addto 
SoOml
'ofwater
(BERRY
Gewichu13g",https://m.media-amazon.com/images/I/81l6zfwKG7L.jpg,731432,item_weight,13.0 gram
93,118,"REHYDRATATION RAPIDE
APRES LE SPORTET LAFETE
Equilibre electrolytique'
plusde 1000 mg d'electrolytes
Puissance musculaire?
Magnesium & potassium
Support immunitaire?
Vitamines C & B12
1.Le
'magnesium contribuea (equilibre electrolytique
2 Lepotassium et le magnesium contribuentaunefonction musculaire normale
3.Lesvitamines C et BlZ contribuenta un fonctionnementnormaldusystemeimmunitaire:
Hydraid",https://m.media-amazon.com/images/I/81R8CrWXthL.jpg,731432,item_weight,1000.0 milligram
94,119,"FULL METAL SPINNING REEL
SUPER LIGHT
ONLY
2646
MODEL
BALL BEARINGS
GEAR RATIO
WEIGHT
LINE CAPACITY(MMM)
HE1OOO
12 BB
5.2 :1
202g
0.15/180 0.18/160 0.24/100
HE2OOO
12 BB
5.2 :1
211g
0.15/200 0.18/180 0.28/100
HE3OOO
12 BB
5.2 :1
224g
0.18/240 0.20/200 0.34/100
HE4OOO
12 BB
5.2 :1
265g
0.20/240 0.25/200 0.37/100
HESOOO
12 BB
5.2 :1
271g
0.30/200 0.35/160 0.40/100
HEGOOO
12 BB
5.2 :1
363g
0.35/200 0.40/160 0.50/100
HEZOOO
12 BB
5.2 :1
380g
0.40/240 0.45/200 0.55/100",https://m.media-amazon.com/images/I/71qiWPgPcUS.jpg,908443,item_weight,264.0 gram
95,120,"FEEDING TABLE
24H
cup)
weight
26 kg
28 kg
30 kg
32 kg
(g)
Jeupl
(g)
Jeupl
(g)
Jupl
(g)
Jeup
302
3+4/8
320
3+6/8
336
3+7/8
353
4+1/8
350
4
370
4+2/8
390
4+4/8
409
4+6/8
I/2
1/2
398
4+5/8
420
4+7/8
443
5+1/8
465
5+3/8
Normal activity
0
34 kg
36 kg
38 kg
40 kg
8
Activity
(g)
Zeupi
(g)
Jupl
(g)
Jupl
(g)
Jeup]
370
4+2/8
386
4+4/8
402
4+5/8
418
4+7/8
428
5
447
5+1/8
465
5+3/8
483
5+5/8
486
5+5/8
508
5+7/8
529
6+1/8
549
6+3/8
ME = 3619 kcallkg
cupl
240 ml (= 86 9)
Dog",https://m.media-amazon.com/images/I/81nyHjPXg-L.jpg,308856,item_weight,34 kilogram
96,121,"GEMS TESTING LAB VARANASIT
Gemstone Identification Report
Mob +91-8601002609
Serial No
GTLVI19/415003 NATURAL MONALISA BEADS
Colour
Light Green
Weight
72.57 grams
Shape & cut
String
Transparency
Semi-Transparent
Optic Character
Anisotropic (D.R
SG
2.63-2.68
RI: :
1.544-1.553
Hardness
7
Comment :
MONALISA BEADS MALA
Amarjeet Singh,Gemologist(IIGJ)",https://m.media-amazon.com/images/I/71EREAIkJZS.jpg,299791,item_weight,72.57 gram
97,122,"Nutritional Information (Chia Seeds)
Nutrients
Amount Per 100 g*
%RDA**
Energy
511.30kcal
25.56
Total Carbohydrate
42.12 g
Sugar
0.0 g
Dietary Fiber
34.4 g
114
Protein
16.54 g
30.62
Total Fat
30.74 g
45.88
Saturated Fatty Acids
3.33 g
15.13
Polyunsaturated Fatty Acids
23.66 g
Omega 3 Fatty Acids (ALA)
17.8 g
Monounsaturated Fatty Acids
2.30 g
Trans Fat
0.14 g
6
Cholesterol
0 mg
Calcium
631 mg
63.10
Magnesium
335 mg
76.13
Zinc
4.58 mg
26.94
Approximate Values",https://m.media-amazon.com/images/I/61bpzE0p4yL.jpg,459516,item_weight,100 gram
98,123,"3M BIGMUSCLES
0
N
BCAAL
ENERGY
PERFORMANCE
ENHANCING
BCAA FORMULA
MANGO BLAST
A
780G",https://m.media-amazon.com/images/I/71yqAwAikaL.jpg,731432,item_weight,180 gram
99,128,"Diameter
Weight: 33g
8mm
Black Agate
Eye
Durable double ro
Duable Free
Size Knot
Max circumference:11,.8""
(30cm)
Min circumference:7.5
(19cm)
00.63
(.6cmi
Tiger",https://m.media-amazon.com/images/I/51QhV+Ox86L.jpg,630869,item_weight,33 gram
100,129,"2 0mm
51MM
Antique Silver
Weight:12. 8g",https://m.media-amazon.com/images/I/51ArM1PP7WL.jpg,523149,item_weight,8.0 gram
101,130,"quol
aocolor
obord
Ka
""dausand
M@ell;
79200 23040'
Everlasting
Wovkl
GeBsTopper
Qlubkm
tanrtbaEemt
hal
(iovor d",https://m.media-amazon.com/images/I/51F+K7Zx9fL.jpg,558374,item_weight,1.77 ounce
102,131,"Shower curtain
Three-piece
Size
Size
A5cm
Podestal
1
1
Shower curtain
1
Bath Mat
Lid Toilet
Cover
45Cm
37em
180em
weight:
350g
weight:
3609
Rug
1",https://m.media-amazon.com/images/I/51u2vv6e8yL.jpg,881883,item_weight,350.0 gram
103,132,"YANkee CANDLe
MANGo ICE CREAM
GLACE A LA MANGUE
NATURAL & SYNTHETIC FRAGRANCE
567 g
PARFUM NATUREL ET DE SYNTHESE",https://m.media-amazon.com/images/I/71PexaOBvoL.jpg,529606,item_weight,567.0 gram
104,138,"4.72inch/12cm
E27 Socket
7.08inch/18cm
AC 100-240V
60W
Max Wattage
7.48inch/19cm
BULBS ARE NOT INCLUDED",https://m.media-amazon.com/images/I/71Oo4M3ApxL.jpg,752266,wattage,60.0 watt
105,139,"4.72inch/12cm
E27 Socket
7.08inch/18cm
AC 100-240V
60W
Max Wattage
7.48inch/19cm
BULBS ARE NOT INCLUDED",https://m.media-amazon.com/images/I/71Oo4M3ApxL.jpg,752266,voltage,"[100.0, 240.0] volt"
106,140,"3
1",https://m.media-amazon.com/images/I/61lE-I9cVuL.jpg,916768,item_volume,25.0 millilitre
107,141,"EASYJET MAXIMUM CABIN APPROVED
AEROLITE
UNDERSEAT BAG
2.4kg] 
28L
WEIGHT
CAPACITY
1M
HANDLE
HEIGHT

LARGE CAPACITY
{
20cm
36cm",https://m.media-amazon.com/images/I/71+FvzD14RL.jpg,893692,item_weight,2.4 kilogram
108,142,"PROMAX
LARGE BREED >25 KG
3
Saa
K=e
VetPlus",https://m.media-amazon.com/images/I/414maJ3RUML.jpg,120569,item_weight,25 kilogram
109,143,"Impugnature antiscivolo
Altezza regolabile 3X Antiruggine
manubrio inossidabile
Pulsante di smontaggio singolo
1
Chiusura in materiale di
avlen
Non sono necessari
resistentee design unico
strumenti aggiuntivi
foro limite altezza regolabile e
piu stabile
Piattaforma extra larga e spessa
Robusto per contenere fino a 50 kg",https://m.media-amazon.com/images/I/7158CO+v3kL.jpg,564709,item_weight,50.0 kilogram
110,144,"Internal and
External Lightweight Materials
Suitable & Comfortable
High-density
Impact
Shock
Lightweight
EPS Helmet
Resistance
Absorption
263g/9.3 oz",https://m.media-amazon.com/images/I/71NoP+8HnqS.jpg,593600,item_weight,263.0 gram
111,145,"Tejido Strech Argentum: tratamiento
antibacteriano con iones de plata:
2
Fibras Soft:
3
Viscoelastica de alta densidad:
Fibra de 250gr.
28 cm
5
ViscoSoft 1009 adaptable:
Sistema TST: mejora Ia compactibilidad
del colchon:
Nucleo exclusivo BioPur H.R: de alta
durabilidad_
Sistema TST: mejora Ia compactibilidad
8
del colchon:
Fibras Atermicas: para mejorar Ia
regulacion de la temperatura:
FIRMEZA:
media-alta
10
Tejido 30 Termofles: de gran
transpiracion:",https://m.media-amazon.com/images/I/51K0v0zo-wL.jpg,507988,item_weight,250.0 gram
